sample	pop	perf	assay	run	url	date
ERS185042	FIN	UNIGE	HG00330.1.M_120209_2	ERR188296	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188296/ERR188296_1.fastq.gz	120209
ERS185042	FIN	UNIGE	HG00330.1.M_120209_2	ERR188296	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188296/ERR188296_2.fastq.gz	120209
ERS185303	FIN	UNIGE	HG00336.1.M_120209_2	ERR188033	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188033/ERR188033_1.fastq.gz	120209
ERS185303	FIN	UNIGE	HG00336.1.M_120209_2	ERR188033	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188033/ERR188033_2.fastq.gz	120209
ERS185104	FIN	UNIGE	HG00342.1.M_111124_1	ERR188270	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_1.fastq.gz	111124
ERS185104	FIN	UNIGE	HG00342.1.M_111124_1	ERR188270	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188270/ERR188270_2.fastq.gz	111124
ERS185382	FIN	UNIGE	HG00343.1.M_111124_5	ERR188141	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188141/ERR188141_1.fastq.gz	111124
ERS185382	FIN	UNIGE	HG00343.1.M_111124_5	ERR188141	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188141/ERR188141_2.fastq.gz	111124
ERS185098	FIN	UNIGE	HG00345.1.M_120209_1	ERR188038	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_1.fastq.gz	120209
ERS185098	FIN	UNIGE	HG00345.1.M_120209_1	ERR188038	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_2.fastq.gz	120209
ERS185168	FIN	UNIGE	HG00353.1.M_111124_6	ERR188340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188340/ERR188340_1.fastq.gz	111124
ERS185168	FIN	UNIGE	HG00353.1.M_111124_6	ERR188340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188340/ERR188340_2.fastq.gz	111124
ERS185274	FIN	UNIGE	HG00359.1.M_111124_6	ERR188175	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188175/ERR188175_1.fastq.gz	111124
ERS185274	FIN	UNIGE	HG00359.1.M_111124_6	ERR188175	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188175/ERR188175_2.fastq.gz	111124
ERS185302	FIN	UNIGE	HG00371.1.M_111124_3	ERR188362	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188362/ERR188362_1.fastq.gz	111124
ERS185302	FIN	UNIGE	HG00371.1.M_111124_3	ERR188362	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188362/ERR188362_2.fastq.gz	111124
ERS185130	FIN	UNIGE	HG00383.1.M_111124_1	ERR188102	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188102/ERR188102_1.fastq.gz	111124
ERS185130	FIN	UNIGE	HG00383.1.M_111124_1	ERR188102	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188102/ERR188102_2.fastq.gz	111124
ERS185276	GBR	UNIGE	HG00096.1.M_111124_6	ERR188040	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188040/ERR188040_1.fastq.gz	111124
ERS185276	GBR	UNIGE	HG00096.1.M_111124_6	ERR188040	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188040/ERR188040_2.fastq.gz	111124
ERS185085	GBR	UNIGE	HG00101.1.M_111124_4	ERR188307	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188307/ERR188307_1.fastq.gz	111124
ERS185085	GBR	UNIGE	HG00101.1.M_111124_4	ERR188307	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188307/ERR188307_2.fastq.gz	111124
ERS185300	GBR	UNIGE	HG00104.1.M_111124_5	ERR188247	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188247/ERR188247_1.fastq.gz	111124
ERS185300	GBR	UNIGE	HG00104.1.M_111124_5	ERR188247	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188247/ERR188247_2.fastq.gz	111124
ERS185322	GBR	UNIGE	HG00117.1.M_111124_2	ERR188219	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188219/ERR188219_1.fastq.gz	111124
ERS185322	GBR	UNIGE	HG00117.1.M_111124_2	ERR188219	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188219/ERR188219_2.fastq.gz	111124
ERS185241	GBR	UNIGE	HG00121.1.M_111124_7	ERR188087	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188087/ERR188087_1.fastq.gz	111124
ERS185241	GBR	UNIGE	HG00121.1.M_111124_7	ERR188087	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188087/ERR188087_2.fastq.gz	111124
ERS185099	GBR	UNIGE	HG00125.1.M_111124_6	ERR188059	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188059/ERR188059_1.fastq.gz	111124
ERS185099	GBR	UNIGE	HG00125.1.M_111124_6	ERR188059	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188059/ERR188059_2.fastq.gz	111124
ERS185403	GBR	UNIGE	HG00126.1.M_111124_8	ERR188461	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188461/ERR188461_1.fastq.gz	111124
ERS185403	GBR	UNIGE	HG00126.1.M_111124_8	ERR188461	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188461/ERR188461_2.fastq.gz	111124
ERS185094	GBR	UNIGE	HG00127.1.M_111124_2	ERR188337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188337/ERR188337_1.fastq.gz	111124
ERS185094	GBR	UNIGE	HG00127.1.M_111124_2	ERR188337	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188337/ERR188337_2.fastq.gz	111124
ERS185471	GBR	UNIGE	HG00128.1.M_111124_6	ERR188245	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188245/ERR188245_1.fastq.gz	111124
ERS185471	GBR	UNIGE	HG00128.1.M_111124_6	ERR188245	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188245/ERR188245_2.fastq.gz	111124
ERS185333	GBR	UNIGE	HG00149.1.M_111124_6	ERR188065	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188065/ERR188065_1.fastq.gz	111124
ERS185333	GBR	UNIGE	HG00149.1.M_111124_6	ERR188065	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188065/ERR188065_2.fastq.gz	111124
ERS185215	GBR	UNIGE	HG00155.1.M_111124_2	ERR188028	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188028/ERR188028_1.fastq.gz	111124
ERS185215	GBR	UNIGE	HG00155.1.M_111124_2	ERR188028	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188028/ERR188028_2.fastq.gz	111124
ERS185090	GBR	UNIGE	HG00158.1.M_111124_8	ERR188332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188332/ERR188332_1.fastq.gz	111124
ERS185090	GBR	UNIGE	HG00158.1.M_111124_8	ERR188332	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188332/ERR188332_2.fastq.gz	111124
ERS185279	GBR	UNIGE	HG00235.1.M_111124_1	ERR188450	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188450/ERR188450_1.fastq.gz	111124
ERS185279	GBR	UNIGE	HG00235.1.M_111124_1	ERR188450	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188450/ERR188450_2.fastq.gz	111124
ERS185185	GBR	UNIGE	HG00250.1.M_111124_4	ERR188080	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188080/ERR188080_1.fastq.gz	111124
ERS185185	GBR	UNIGE	HG00250.1.M_111124_4	ERR188080	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188080/ERR188080_2.fastq.gz	111124
ERS185473	GBR	UNIGE	HG00252.1.M_111124_5	ERR188464	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_1.fastq.gz	111124
ERS185473	GBR	UNIGE	HG00252.1.M_111124_5	ERR188464	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188464/ERR188464_2.fastq.gz	111124
ERS185466	GBR	UNIGE	HG00258.1.M_111124_6	ERR188242	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188242/ERR188242_1.fastq.gz	111124
ERS185466	GBR	UNIGE	HG00258.1.M_111124_6	ERR188242	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188242/ERR188242_2.fastq.gz	111124
ERS185197	GBR	UNIGE	HG02215.1.M_111124_4	ERR188470	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188470/ERR188470_1.fastq.gz	111124
ERS185197	GBR	UNIGE	HG02215.1.M_111124_4	ERR188470	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188470/ERR188470_2.fastq.gz	111124
ERS185497	TSI	UNIGE	NA20503.1.M_111124_5	ERR188297	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188297/ERR188297_1.fastq.gz	111124
ERS185497	TSI	UNIGE	NA20503.1.M_111124_5	ERR188297	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188297/ERR188297_2.fastq.gz	111124
ERS185242	TSI	UNIGE	NA20504.1.M_111124_7	ERR188088	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188088/ERR188088_1.fastq.gz	111124
ERS185242	TSI	UNIGE	NA20504.1.M_111124_7	ERR188088	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188088/ERR188088_2.fastq.gz	111124
ERS185048	TSI	UNIGE	NA20505.1.M_111124_6	ERR188329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188329/ERR188329_1.fastq.gz	111124
ERS185048	TSI	UNIGE	NA20505.1.M_111124_6	ERR188329	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188329/ERR188329_2.fastq.gz	111124
ERS185032	TSI	UNIGE	NA20506.1.M_120209_2	ERR188254	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188254/ERR188254_1.fastq.gz	120209
ERS185032	TSI	UNIGE	NA20506.1.M_120209_2	ERR188254	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188254/ERR188254_2.fastq.gz	120209
ERS185412	TSI	UNIGE	NA20507.1.M_111124_7	ERR188288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188288/ERR188288_1.fastq.gz	111124
ERS185412	TSI	UNIGE	NA20507.1.M_111124_7	ERR188288	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188288/ERR188288_2.fastq.gz	111124
ERS185362	TSI	UNIGE	NA20508.1.M_111124_2	ERR188021	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188021/ERR188021_1.fastq.gz	111124
ERS185362	TSI	UNIGE	NA20508.1.M_111124_2	ERR188021	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188021/ERR188021_2.fastq.gz	111124
ERS185217	TSI	UNIGE	NA20514.1.M_111124_4	ERR188356	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188356/ERR188356_1.fastq.gz	111124
ERS185217	TSI	UNIGE	NA20514.1.M_111124_4	ERR188356	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188356/ERR188356_2.fastq.gz	111124
ERS185167	TSI	UNIGE	NA20519.1.M_111124_5	ERR188145	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188145/ERR188145_1.fastq.gz	111124
ERS185167	TSI	UNIGE	NA20519.1.M_111124_5	ERR188145	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188145/ERR188145_2.fastq.gz	111124
ERS185212	TSI	UNIGE	NA20525.1.M_111124_1	ERR188347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188347/ERR188347_1.fastq.gz	111124
ERS185212	TSI	UNIGE	NA20525.1.M_111124_1	ERR188347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188347/ERR188347_2.fastq.gz	111124
ERS185156	TSI	UNIGE	NA20536.1.M_111124_1	ERR188382	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188382/ERR188382_1.fastq.gz	111124
ERS185156	TSI	UNIGE	NA20536.1.M_111124_1	ERR188382	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188382/ERR188382_2.fastq.gz	111124
ERS185349	TSI	UNIGE	NA20540.1.M_111124_2	ERR188436	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_1.fastq.gz	111124
ERS185349	TSI	UNIGE	NA20540.1.M_111124_2	ERR188436	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_2.fastq.gz	111124
ERS185125	TSI	UNIGE	NA20541.1.M_111124_4	ERR188052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188052/ERR188052_1.fastq.gz	111124
ERS185125	TSI	UNIGE	NA20541.1.M_111124_4	ERR188052	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188052/ERR188052_2.fastq.gz	111124
ERS185181	TSI	UNIGE	NA20581.1.M_111124_4	ERR188402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188402/ERR188402_1.fastq.gz	111124
ERS185181	TSI	UNIGE	NA20581.1.M_111124_4	ERR188402	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188402/ERR188402_2.fastq.gz	111124
ERS185057	TSI	UNIGE	NA20589.1.M_111124_3	ERR188343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188343/ERR188343_1.fastq.gz	111124
ERS185057	TSI	UNIGE	NA20589.1.M_111124_3	ERR188343	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188343/ERR188343_2.fastq.gz	111124
ERS185169	TSI	UNIGE	NA20757.1.M_111124_1	ERR188295	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188295/ERR188295_1.fastq.gz	111124
ERS185169	TSI	UNIGE	NA20757.1.M_111124_1	ERR188295	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188295/ERR188295_2.fastq.gz	111124
ERS185420	TSI	UNIGE	NA20761.1.M_111124_7	ERR188479	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188479/ERR188479_1.fastq.gz	111124
ERS185420	TSI	UNIGE	NA20761.1.M_111124_7	ERR188479	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188479/ERR188479_2.fastq.gz	111124
ERS185120	TSI	UNIGE	NA20766.1.M_111124_4	ERR188126	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188126/ERR188126_1.fastq.gz	111124
ERS185120	TSI	UNIGE	NA20766.1.M_111124_4	ERR188126	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188126/ERR188126_2.fastq.gz	111124
ERS185421	TSI	UNIGE	NA20796.1.M_120209_2	ERR188316	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188316/ERR188316_1.fastq.gz	120209
ERS185421	TSI	UNIGE	NA20796.1.M_120209_2	ERR188316	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188316/ERR188316_2.fastq.gz	120209
ERS185178	TSI	UNIGE	NA20799.1.M_111124_3	ERR188405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188405/ERR188405_1.fastq.gz	111124
ERS185178	TSI	UNIGE	NA20799.1.M_111124_3	ERR188405	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188405/ERR188405_2.fastq.gz	111124
ERS185278	TSI	UNIGE	NA20800.1.M_111124_5	ERR188419	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_1.fastq.gz	111124
ERS185278	TSI	UNIGE	NA20800.1.M_111124_5	ERR188419	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_2.fastq.gz	111124
ERS185246	TSI	UNIGE	NA20802.1.M_111124_7	ERR188249	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188249/ERR188249_1.fastq.gz	111124
ERS185246	TSI	UNIGE	NA20802.1.M_111124_7	ERR188249	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188249/ERR188249_2.fastq.gz	111124
ERS185216	TSI	UNIGE	NA20811.1.M_111124_5	ERR188290	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188290/ERR188290_1.fastq.gz	111124
ERS185216	TSI	UNIGE	NA20811.1.M_111124_5	ERR188290	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188290/ERR188290_2.fastq.gz	111124
ERS185259	TSI	UNIGE	NA20826.1.M_111124_1	ERR188125	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188125/ERR188125_1.fastq.gz	111124
ERS185259	TSI	UNIGE	NA20826.1.M_111124_1	ERR188125	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188125/ERR188125_2.fastq.gz	111124
ERS185044	YRI	UNIGE	NA18499.1.M_111124_2	ERR188449	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188449/ERR188449_1.fastq.gz	111124
ERS185044	YRI	UNIGE	NA18499.1.M_111124_2	ERR188449	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188449/ERR188449_2.fastq.gz	111124
ERS185437	YRI	UNIGE	NA18508.1.M_111124_1	ERR188162	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188162/ERR188162_1.fastq.gz	111124
ERS185437	YRI	UNIGE	NA18508.1.M_111124_1	ERR188162	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188162/ERR188162_2.fastq.gz	111124
ERS185123	YRI	UNIGE	NA18519.1.M_111124_3	ERR188200	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188200/ERR188200_1.fastq.gz	111124
ERS185123	YRI	UNIGE	NA18519.1.M_111124_3	ERR188200	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188200/ERR188200_2.fastq.gz	111124
ERS185345	YRI	UNIGE	NA18520.1.M_111124_1	ERR188085	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188085/ERR188085_1.fastq.gz	111124
ERS185345	YRI	UNIGE	NA18520.1.M_111124_1	ERR188085	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188085/ERR188085_2.fastq.gz	111124
ERS185336	YRI	UNIGE	NA18861.1.M_120209_2	ERR188278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188278/ERR188278_1.fastq.gz	120209
ERS185336	YRI	UNIGE	NA18861.1.M_120209_2	ERR188278	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188278/ERR188278_2.fastq.gz	120209
ERS185220	YRI	UNIGE	NA18867.1.M_111124_2	ERR188298	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188298/ERR188298_1.fastq.gz	111124
ERS185220	YRI	UNIGE	NA18867.1.M_111124_2	ERR188298	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188298/ERR188298_2.fastq.gz	111124
ERS185301	YRI	UNIGE	NA18917.1.M_111124_5	ERR188139	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188139/ERR188139_1.fastq.gz	111124
ERS185301	YRI	UNIGE	NA18917.1.M_111124_5	ERR188139	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188139/ERR188139_2.fastq.gz	111124
ERS185211	YRI	UNIGE	NA18933.1.M_111124_2	ERR188096	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188096/ERR188096_1.fastq.gz	111124
ERS185211	YRI	UNIGE	NA18933.1.M_111124_2	ERR188096	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188096/ERR188096_2.fastq.gz	111124
ERS185221	YRI	UNIGE	NA19092.1.M_111124_3	ERR188128	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188128/ERR188128_1.fastq.gz	111124
ERS185221	YRI	UNIGE	NA19092.1.M_111124_3	ERR188128	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188128/ERR188128_2.fastq.gz	111124
ERS185397	YRI	UNIGE	NA19102.1.M_111124_1	ERR188367	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188367/ERR188367_1.fastq.gz	111124
ERS185397	YRI	UNIGE	NA19102.1.M_111124_1	ERR188367	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188367/ERR188367_2.fastq.gz	111124
ERS185452	YRI	UNIGE	NA19117.1.M_111124_4	ERR188365	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188365/ERR188365_1.fastq.gz	111124
ERS185452	YRI	UNIGE	NA19117.1.M_111124_4	ERR188365	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188365/ERR188365_2.fastq.gz	111124
ERS185267	YRI	UNIGE	NA19137.1.M_111124_7	ERR188072	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188072/ERR188072_1.fastq.gz	111124
ERS185267	YRI	UNIGE	NA19137.1.M_111124_7	ERR188072	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188072/ERR188072_2.fastq.gz	111124
ERS185166	YRI	UNIGE	NA19144.1.M_120209_1	ERR188064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188064/ERR188064_1.fastq.gz	120209
ERS185166	YRI	UNIGE	NA19144.1.M_120209_1	ERR188064	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188064/ERR188064_2.fastq.gz	120209
ERS185457	YRI	UNIGE	NA19149.1.M_111124_2	ERR188451	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188451/ERR188451_1.fastq.gz	111124
ERS185457	YRI	UNIGE	NA19149.1.M_111124_2	ERR188451	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188451/ERR188451_2.fastq.gz	111124
ERS185310	YRI	UNIGE	NA19153.1.M_111124_7	ERR188460	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188460/ERR188460_1.fastq.gz	111124
ERS185310	YRI	UNIGE	NA19153.1.M_111124_7	ERR188460	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188460/ERR188460_2.fastq.gz	111124
ERS185129	YRI	UNIGE	NA19171.1.M_111124_7	ERR188055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188055/ERR188055_1.fastq.gz	111124
ERS185129	YRI	UNIGE	NA19171.1.M_111124_7	ERR188055	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188055/ERR188055_2.fastq.gz	111124
ERS185356	YRI	UNIGE	NA19184.1.M_111124_1	ERR188103	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188103/ERR188103_1.fastq.gz	111124
ERS185356	YRI	UNIGE	NA19184.1.M_111124_1	ERR188103	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188103/ERR188103_2.fastq.gz	111124
ERS185228	YRI	UNIGE	NA19201.1.M_111124_3	ERR188275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188275/ERR188275_1.fastq.gz	111124
ERS185228	YRI	UNIGE	NA19201.1.M_111124_3	ERR188275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188275/ERR188275_2.fastq.gz	111124
ERS185446	YRI	UNIGE	NA19204.1.M_111124_6	ERR188042	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188042/ERR188042_1.fastq.gz	111124
ERS185446	YRI	UNIGE	NA19204.1.M_111124_6	ERR188042	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188042/ERR188042_2.fastq.gz	111124
ERS185247	YRI	UNIGE	NA19225.1.M_120209_2	ERR188421	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_1.fastq.gz	120209
ERS185247	YRI	UNIGE	NA19225.1.M_120209_2	ERR188421	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_2.fastq.gz	120209
ERS185415	YRI	UNIGE	NA19235.1.M_111124_6	ERR188390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188390/ERR188390_1.fastq.gz	111124
ERS185415	YRI	UNIGE	NA19235.1.M_111124_6	ERR188390	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188390/ERR188390_2.fastq.gz	111124
ERS185431	CEU	UU	NA07037.6.M_120119_4	ERR188376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188376/ERR188376_1.fastq.gz	120119
ERS185431	CEU	UU	NA07037.6.M_120119_4	ERR188376	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188376/ERR188376_2.fastq.gz	120119
ERS185308	CEU	UU	NA07048.6.M_120119_6	ERR188481	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188481/ERR188481_1.fastq.gz	120119
ERS185308	CEU	UU	NA07048.6.M_120119_6	ERR188481	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188481/ERR188481_2.fastq.gz	120119
ERS185107	CEU	UU	NA11829.6.M_120217_1	ERR188433	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_1.fastq.gz	120217
ERS185107	CEU	UU	NA11829.6.M_120217_1	ERR188433	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_2.fastq.gz	120217
ERS185072	CEU	UU	NA11840.6.M_120119_5	ERR188246	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188246/ERR188246_1.fastq.gz	120119
ERS185072	CEU	UU	NA11840.6.M_120119_5	ERR188246	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188246/ERR188246_2.fastq.gz	120119
ERS185096	CEU	UU	NA11992.6.M_120119_5	ERR188062	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188062/ERR188062_1.fastq.gz	120119
